"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"42";"2024-09-17 14:21:55";"Afternoon Workout";"977";"Lat Pulldown (Cable)";"3";"65.77089365";"10";"";"";"";"";""
"42";"2024-09-17 14:21:55";"Afternoon Workout";"977";"Incline Chest Press (Machine)";"1";"49.895160700000005";"12";"";"";"";"";""
"42";"2024-09-17 14:21:55";"Afternoon Workout";"977";"Incline Chest Press (Machine)";"2";"54.4310844";"12";"";"";"";"";""
"42";"2024-09-17 14:21:55";"Afternoon Workout";"977";"Incline Chest Press (Machine)";"3";"58.9670081";"10";"";"";"";"";""
"43";"2024-10-16 16:51:15";"Afternoon Workout";"591787";"Iso-Lateral Chest Press (Machine)";"1";"63.502931800000006";"12";"";"";"";"";""
"43";"2024-10-16 16:51:15";"Afternoon Workout";"591787";"Iso-Lateral Chest Press (Machine)";"2";"68.0388555";"12";"";"";"";"";""
"43";"2024-10-16 16:51:15";"Afternoon Workout";"591787";"Iso-Lateral Chest Press (Machine)";"3";"72.57477920000001";"12";"";"";"";"";""
"43";"2024-10-16 16:51:15";"Afternoon Workout";"591787";"Iso-Lateral Row (Machine)";"1";"63.502931800000006";"12";"";"";"";"";""
"43";"2024-10-16 16:51:15";"Afternoon Workout";"591787";"Iso-Lateral Row (Machine)";"2";"68.0388555";"12";"";"";"";"";""
"43";"2024-10-16 16:51:15";"Afternoon Workout";"591787";"Iso-Lateral Row (Machine)";"3";"68.0388555";"12";"";"";"";"";""
"43";"2024-10-16 16:51:15";"Afternoon Workout";"591787";"Bicep Curl (Barbell)";"1";"22.6796185";"12";"";"";"";"";""
"43";"2024-10-16 16:51:15";"Afternoon Workout";"591787";"Bicep Curl (Barbell)";"2";"22.6796185";"12";"";"";"";"";""
"44";"2024-10-23 13:14:28";"Midday Workout";"1251";"Bench Press (Barbell)";"1";"61.23496995";"15";"";"";"";"";""
"44";"2024-10-23 13:14:28";"Midday Workout";"1251";"Bench Press (Barbell)";"2";"70.30681735";"10";"";"";"";"";""
"44";"2024-10-23 13:14:28";"Midday Workout";"1251";"Bench Press (Barbell)";"3";"61.23496995";"10";"";"";"";"";""
"44";"2024-10-23 13:14:28";"Midday Workout";"1251";"Squat (Dumbbell)";"1";"54.4310844";"12";"";"";"";"";""
"44";"2024-10-23 13:14:28";"Midday Workout";"1251";"Squat (Dumbbell)";"2";"54.4310844";"12";"";"";"";"";""
"44";"2024-10-23 13:14:28";"Midday Workout";"1251";"Squat (Dumbbell)";"3";"54.4310844";"12";"";"";"";"";""
"44";"2024-10-23 13:14:28";"Midday Workout";"1251";"Shoulder Press (Machine)";"1";"40.8233133";"12";"";"";"";"";""
"44";"2024-10-23 13:14:28";"Midday Workout";"1251";"Shoulder Press (Machine)";"2";"40.8233133";"12";"";"";"";"";""
"44";"2024-10-23 13:14:28";"Midday Workout";"1251";"Shoulder Press (Machine)";"3";"40.8233133";"12";"";"";"";"";""
"44";"2024-10-23 13:14:28";"Midday Workout";"1251";"Triceps Pushdown (Cable - Straight Bar)";"1";"24.947580350000003";"12";"";"";"";"";""
"44";"2024-10-23 13:14:28";"Midday Workout";"1251";"Triceps Pushdown (Cable - Straight Bar)";"2";"27.2155422";"12";"";"";"";"";""
"44";"2024-10-23 13:14:28";"Midday Workout";"1251";"Triceps Pushdown (Cable - Straight Bar)";"3";"29.48350405";"12";"";"";"";"";""
"45";"2024-11-02 17:40:13";"Afternoon Workout";"1033";"Iso-Lateral Chest Press (Machine)";"1";"63.502931800000006";"12";"";"";"";"";""
"45";"2024-11-02 17:40:13";"Afternoon Workout";"1033";"Iso-Lateral Chest Press (Machine)";"2";"81.6466266";"10";"";"";"";"";""
"45";"2024-11-02 17:40:13";"Afternoon Workout";"1033";"Iso-Lateral Chest Press (Machine)";"3";"81.6466266";"10";"";"";"";"";""
"45";"2024-11-02 17:40:13";"Afternoon Workout";"1033";"Chest Dip";"1";"86.1825503";"10";"";"";"";"";""
"45";"2024-11-02 17:40:13";"Afternoon Workout";"1033";"Chest Dip";"2";"86.1825503";"10";"";"";"";"";""
"45";"2024-11-02 17:40:13";"Afternoon Workout";"1033";"Chest Dip";"3";"86.1825503";"10";"";"";"";"";""
"45";"2024-11-02 17:40:13";"Afternoon Workout";"1033";"Lat Pulldown (Cable)";"Note";"";"";"";"";"";"Close grip ";""
"45";"2024-11-02 17:40:13";"Afternoon Workout";"1033";"Lat Pulldown (Cable)";"1";"45.359237";"12";"";"";"";"";""
"45";"2024-11-02 17:40:13";"Afternoon Workout";"1033";"Lat Pulldown (Cable)";"2";"52.163122550000004";"12";"";"";"";"";""
"45";"2024-11-02 17:40:13";"Afternoon Workout";"1033";"Lat Pulldown (Cable)";"3";"58.9670081";"12";"";"";"";"";""
"45";"2024-11-02 17:40:13";"Afternoon Workout";"1033";"Triceps Extension (Cable)";"1";"21.31884139";"12";"";"";"";"";""
"45";"2024-11-02 17:40:13";"Afternoon Workout";"1033";"Triceps Extension (Cable)";"2";"24.947580350000003";"12";"";"";"";"";""
"45";"2024-11-02 17:40:13";"Afternoon Workout";"1033";"Triceps Extension (Cable)";"3";"26.30835746";"12";"";"";"";"";""
"46";"2024-11-11 15:36:28";"Afternoon Workout";"1770";"Bench Press (Barbell)";"1";"61.23496995";"10";"";"";"";"";""
"46";"2024-11-11 15:36:28";"Afternoon Workout";"1770";"Bench Press (Barbell)";"2";"70.30681735";"10";"";"";"";"";""
"46";"2024-11-11 15:36:28";"Afternoon Workout";"1770";"Bench Press (Barbell)";"3";"73.48196394";"10";"";"";"";"";""
"46";"2024-11-11 15:36:28";"Afternoon Workout";"1770";"Lat Pulldown (Machine)";"1";"58.9670081";"10";"";"";"";"";""
"46";"2024-11-11 15:36:28";"Afternoon Workout";"1770";"Lat Pulldown (Machine)";"2";"68.0388555";"10";"";"";"";"";""
"46";"2024-11-11 15:36:28";"Afternoon Workout";"1770";"Lat Pulldown (Machine)";"3";"68.0388555";"10";"";"";"";"";""
"46";"2024-11-11 15:36:28";"Afternoon Workout";"1770";"Upright Row (Barbell)";"1";"22.6796185";"10";"";"";"";"";""
"46";"2024-11-11 15:36:28";"Afternoon Workout";"1770";"Upright Row (Barbell)";"2";"22.6796185";"10";"";"";"";"";""
"46";"2024-11-11 15:36:28";"Afternoon Workout";"1770";"Upright Row (Barbell)";"3";"27.2155422";"10";"";"";"";"";""
"46";"2024-11-11 15:36:28";"Afternoon Workout";"1770";"Bicep Curl (Barbell)";"1";"22.6796185";"10";"";"";"";"";""
"46";"2024-11-11 15:36:28";"Afternoon Workout";"1770";"Bicep Curl (Barbell)";"2";"27.2155422";"10";"";"";"";"";""
"46";"2024-11-11 15:36:28";"Afternoon Workout";"1770";"Bicep Curl (Barbell)";"3";"31.751465900000003";"10";"";"";"";"";""
"47";"2024-11-13 16:47:50";"Afternoon Workout";"3002";"Overhead Press (Smith Machine)";"1";"31.751465900000003";"12";"";"";"";"";""
"47";"2024-11-13 16:47:50";"Afternoon Workout";"3002";"Overhead Press (Smith Machine)";"2";"40.8233133";"12";"";"";"";"";""
"47";"2024-11-13 16:47:50";"Afternoon Workout";"3002";"Overhead Press (Smith Machine)";"3";"49.895160700000005";"12";"";"";"";"";""
"47";"2024-11-13 16:47:50";"Afternoon Workout";"3002";"Shoulder Press (Plate Loaded)";"1";"58.9670081";"10";"";"";"";"";""
"47";"2024-11-13 16:47:50";"Afternoon Workout";"3002";"Shoulder Press (Plate Loaded)";"2";"58.9670081";"10";"";"";"";"";""
"47";"2024-11-13 16:47:50";"Afternoon Workout";"3002";"Shoulder Press (Plate Loaded)";"3";"63.502931800000006";"9";"";"";"";"";""
"47";"2024-11-13 16:47:50";"Afternoon Workout";"3002";"Bicep Curl (Dumbbell)";"1";"27.2155422";"12";"";"";"";"";""
"47";"2024-11-13 16:47:50";"Afternoon Workout";"3002";"Bicep Curl (Dumbbell)";"2";"27.2155422";"12";"";"";"";"";""
"47";"2024-11-13 16:47:50";"Afternoon Workout";"3002";"Bicep Curl (Dumbbell)";"3";"27.2155422";"12";"";"";"";"";""
"47";"2024-11-13 16:47:50";"Afternoon Workout";"3002";"Triceps Extension (Dumbbell)";"1";"6.80388555";"10";"";"";"";"";""
"47";"2024-11-13 16:47:50";"Afternoon Workout";"3002";"Triceps Extension (Dumbbell)";"2";"9.071847400000001";"10";"";"";"";"";""
"47";"2024-11-13 16:47:50";"Afternoon Workout";"3002";"Triceps Extension (Dumbbell)";"3";"9.071847400000001";"10";"";"";"";"";""
"48";"2024-12-02 16:06:55";"Afternoon Workout";"1172";"Iso-Lateral Chest Press (Machine)";"1";"63.502931800000006";"12";"";"";"";"";""
"48";"2024-12-02 16:06:55";"Afternoon Workout";"1172";"Iso-Lateral Chest Press (Machine)";"2";"72.57477920000001";"12";"";"";"";"";""
"48";"2024-12-02 16:06:55";"Afternoon Workout";"1172";"Iso-Lateral Chest Press (Machine)";"3";"81.6466266";"11";"";"";"";"";""
"48";"2024-12-02 16:06:55";"Afternoon Workout";"1172";"Lat Pulldown (Machine)";"1";"58.9670081";"12";"";"";"";"";""
"48";"2024-12-02 16:06:55";"Afternoon Workout";"1172";"Lat Pulldown (Machine)";"2";"68.0388555";"12";"";"";"";"";""
"48";"2024-12-02 16:06:55";"Afternoon Workout";"1172";"Lat Pulldown (Machine)";"3";"77.1107029";"12";"";"";"";"";""
"48";"2024-12-02 16:06:55";"Afternoon Workout";"1172";"Squat (Dumbbell)";"1";"54.4310844";"10";"";"";"";"";""
"48";"2024-12-02 16:06:55";"Afternoon Workout";"1172";"Squat (Dumbbell)";"2";"54.4310844";"10";"";"";"";"";""
"48";"2024-12-02 16:06:55";"Afternoon Workout";"1172";"Squat (Dumbbell)";"3";"54.4310844";"10";"";"";"";"";""
"49";"2024-12-08 08:11:13";"Morning Workout";"1429";"Incline Bench Press (Dumbbell)";"1";"40.8233133";"12";"";"";"";"";""
"49";"2024-12-08 08:11:13";"Morning Workout";"1429";"Incline Bench Press (Dumbbell)";"2";"45.359237";"12";"";"";"";"";""
"49";"2024-12-08 08:11:13";"Morning Workout";"1429";"Incline Bench Press (Dumbbell)";"3";"45.359237";"10";"";"";"";"";""
"49";"2024-12-08 08:11:13";"Morning Workout";"1429";"Bench Press (Dumbbell)";"1";"45.359237";"10";"";"";"";"";""
"49";"2024-12-08 08:11:13";"Morning Workout";"1429";"Bench Press (Dumbbell)";"2";"45.359237";"10";"";"";"";"";""
"49";"2024-12-08 08:11:13";"Morning Workout";"1429";"Bench Press (Dumbbell)";"3";"45.359237";"12";"";"";"";"";""
"49";"2024-12-08 08:11:13";"Morning Workout";"1429";"Triceps Pushdown (Cable - Straight Bar)";"1";"24.947580350000003";"12";"";"";"";"";""
"49";"2024-12-08 08:11:13";"Morning Workout";"1429";"Triceps Pushdown (Cable - Straight Bar)";"2";"27.2155422";"12";"";"";"";"";""
"49";"2024-12-08 08:11:13";"Morning Workout";"1429";"Triceps Pushdown (Cable - Straight Bar)";"3";"29.48350405";"12";"";"";"";"";""
"49";"2024-12-08 08:11:13";"Morning Workout";"1429";"Bicep Curl (Barbell)";"1";"22.6796185";"12";"";"";"";"";""
"49";"2024-12-08 08:11:13";"Morning Workout";"1429";"Bicep Curl (Barbell)";"2";"27.2155422";"12";"";"";"";"";""
"49";"2024-12-08 08:11:13";"Morning Workout";"1429";"Bicep Curl (Barbell)";"3";"31.751465900000003";"12";"";"";"";"";""
"49";"2024-12-08 08:11:13";"Morning Workout";"1429";"Overhead Press (Dumbbell)";"1";"27.2155422";"12";"";"";"";"";""
"49";"2024-12-08 08:11:13";"Morning Workout";"1429";"Overhead Press (Dumbbell)";"2";"27.2155422";"12";"";"";"";"";""
"49";"2024-12-08 08:11:13";"Morning Workout";"1429";"Overhead Press (Dumbbell)";"3";"27.2155422";"10";"";"";"";"";""
"50";"2024-12-13 15:10:23";"Afternoon Workout";"1077";"Iso-Lateral Chest Press (Machine)";"1";"63.502931800000006";"12";"";"";"";"";""
"50";"2024-12-13 15:10:23";"Afternoon Workout";"1077";"Iso-Lateral Chest Press (Machine)";"2";"72.57477920000001";"12";"";"";"";"";""
"50";"2024-12-13 15:10:23";"Afternoon Workout";"1077";"Iso-Lateral Chest Press (Machine)";"3";"81.6466266";"12";"";"";"";"";""
"50";"2024-12-13 15:10:23";"Afternoon Workout";"1077";"Iso-Lateral Row (Machine)";"1";"63.502931800000006";"12";"";"";"";"";""
"50";"2024-12-13 15:10:23";"Afternoon Workout";"1077";"Iso-Lateral Row (Machine)";"2";"63.502931800000006";"12";"";"";"";"";""
"50";"2024-12-13 15:10:23";"Afternoon Workout";"1077";"Iso-Lateral Row (Machine)";"3";"63.502931800000006";"12";"";"";"";"";""
"50";"2024-12-13 15:10:23";"Afternoon Workout";"1077";"Triceps Pushdown (Cable - Straight Bar)";"1";"24.947580350000003";"12";"";"";"";"";""
"50";"2024-12-13 15:10:23";"Afternoon Workout";"1077";"Triceps Pushdown (Cable - Straight Bar)";"2";"24.947580350000003";"12";"";"";"";"";""
"50";"2024-12-13 15:10:23";"Afternoon Workout";"1077";"Triceps Pushdown (Cable - Straight Bar)";"3";"19.50447191";"12";"";"";"";"";""
"51";"2025-01-04 15:08:36";"Afternoon Workout";"1446";"Bench Press (Barbell)";"1";"61.23496995";"12";"";"";"";"";""
"51";"2025-01-04 15:08:36";"Afternoon Workout";"1446";"Bench Press (Barbell)";"2";"70.30681735";"10";"";"";"";"";""
"51";"2025-01-04 15:08:36";"Afternoon Workout";"1446";"Bench Press (Barbell)";"3";"70.30681735";"10";"";"";"";"";""
"51";"2025-01-04 15:08:36";"Afternoon Workout";"1446";"Lat Pulldown (Cable)";"1";"52.163122550000004";"12";"";"";"";"";""
"51";"2025-01-04 15:08:36";"Afternoon Workout";"1446";"Lat Pulldown (Cable)";"2";"52.163122550000004";"12";"";"";"";"";""
"51";"2025-01-04 15:08:36";"Afternoon Workout";"1446";"Lat Pulldown (Cable)";"3";"58.9670081";"12";"";"";"";"";""
"51";"2025-01-04 15:08:36";"Afternoon Workout";"1446";"Squat (Dumbbell)";"1";"54.4310844";"10";"";"";"";"";""
"51";"2025-01-04 15:08:36";"Afternoon Workout";"1446";"Squat (Dumbbell)";"2";"54.4310844";"10";"";"";"";"";""
"51";"2025-01-04 15:08:36";"Afternoon Workout";"1446";"Squat (Dumbbell)";"3";"54.4310844";"10";"";"";"";"";""
"51";"2025-01-04 15:08:36";"Afternoon Workout";"1446";"Triceps Extension (Cable)";"1";"21.31884139";"12";"";"";"";"";""
"51";"2025-01-04 15:08:36";"Afternoon Workout";"1446";"Triceps Extension (Cable)";"2";"21.31884139";"12";"";"";"";"";""
"51";"2025-01-04 15:08:36";"Afternoon Workout";"1446";"Triceps Extension (Cable)";"3";"21.31884139";"12";"";"";"";"";""
"51";"2025-01-04 15:08:36";"Afternoon Workout";"1446";"Bicep Curl (Barbell)";"1";"22.6796185";"12";"";"";"";"";""
"51";"2025-01-04 15:08:36";"Afternoon Workout";"1446";"Bicep Curl (Barbell)";"2";"27.2155422";"12";"";"";"";"";""
"51";"2025-01-04 15:08:36";"Afternoon Workout";"1446";"Bicep Curl (Barbell)";"3";"31.751465900000003";"12";"";"";"";"";""
"52";"2025-01-11 11:34:55";"Morning Workout";"2513";"Front Squat (Barbell)";"1";"20.41165665";"10";"";"";"";"";""
"52";"2025-01-11 11:34:55";"Morning Workout";"2513";"Front Squat (Barbell)";"2";"43.09127515";"10";"";"";"";"";""
"52";"2025-01-11 11:34:55";"Morning Workout";"2513";"Front Squat (Barbell)";"3";"47.62719885";"10";"";"";"";"";""
"52";"2025-01-11 11:34:55";"Morning Workout";"2513";"Seated Overhead Press (Dumbbell)";"1";"22.6796185";"10";"";"";"";"";""
"52";"2025-01-11 11:34:55";"Morning Workout";"2513";"Seated Overhead Press (Dumbbell)";"2";"27.2155422";"12";"";"";"";"";""
"52";"2025-01-11 11:34:55";"Morning Workout";"2513";"Seated Overhead Press (Dumbbell)";"3";"31.751465900000003";"12";"";"";"";"";""
"52";"2025-01-11 11:34:55";"Morning Workout";"2513";"Bench Press (Dumbbell)";"1";"49.895160700000005";"12";"";"";"";"";""
"52";"2025-01-11 11:34:55";"Morning Workout";"2513";"Bench Press (Dumbbell)";"2";"58.9670081";"10";"";"";"";"";""
"52";"2025-01-11 11:34:55";"Morning Workout";"2513";"Bench Press (Dumbbell)";"3";"63.502931800000006";"10";"";"";"";"";""
"52";"2025-01-11 11:34:55";"Morning Workout";"2513";"Bicep Curl (Barbell)";"1";"27.2155422";"10";"";"";"";"";""
"52";"2025-01-11 11:34:55";"Morning Workout";"2513";"Bicep Curl (Barbell)";"2";"36.287389600000004";"10";"";"";"";"";""
"52";"2025-01-11 11:34:55";"Morning Workout";"2513";"Bicep Curl (Barbell)";"3";"36.287389600000004";"10";"";"";"";"";""
"52";"2025-01-11 11:34:55";"Morning Workout";"2513";"Lat Pulldown (Cable)";"1";"58.9670081";"10";"";"";"";"";""
"52";"2025-01-11 11:34:55";"Morning Workout";"2513";"Lat Pulldown (Cable)";"2";"58.9670081";"10";"";"";"";"";""
"52";"2025-01-11 11:34:55";"Morning Workout";"2513";"Lat Pulldown (Cable)";"3";"58.9670081";"10";"";"";"";"";""
"52";"2025-01-11 11:34:55";"Morning Workout";"2513";"Triceps Pushdown (Cable - Straight Bar)";"1";"24.947580350000003";"12";"";"";"";"";""
"52";"2025-01-11 11:34:55";"Morning Workout";"2513";"Triceps Pushdown (Cable - Straight Bar)";"2";"26.30835746";"12";"";"";"";"";""
"52";"2025-01-11 11:34:55";"Morning Workout";"2513";"Triceps Pushdown (Cable - Straight Bar)";"3";"28.12272694";"12";"";"";"";"";""
"53";"2025-01-18 15:10:56";"Afternoon Workout";"1107";"Front Squat (Barbell)";"1";"43.09127515";"10";"";"";"";"";""
"53";"2025-01-18 15:10:56";"Afternoon Workout";"1107";"Front Squat (Barbell)";"2";"47.62719885";"10";"";"";"";"";""
"53";"2025-01-18 15:10:56";"Afternoon Workout";"1107";"Front Squat (Barbell)";"3";"49.895160700000005";"10";"";"";"";"";""
"53";"2025-01-18 15:10:56";"Afternoon Workout";"1107";"Iso-Lateral Chest Press (Machine)";"1";"63.502931800000006";"12";"";"";"";"";""
"53";"2025-01-18 15:10:56";"Afternoon Workout";"1107";"Iso-Lateral Chest Press (Machine)";"2";"68.0388555";"12";"";"";"";"";""
"53";"2025-01-18 15:10:56";"Afternoon Workout";"1107";"Iso-Lateral Chest Press (Machine)";"3";"72.57477920000001";"12";"";"";"";"";""
"54";"2025-01-30 16:56:34";"Afternoon Workout";"3573";"Bench Press (Barbell)";"1";"70.30681735";"10";"";"";"";"";""
"54";"2025-01-30 16:56:34";"Afternoon Workout";"3573";"Bench Press (Barbell)";"2";"74.84274105";"10";"";"";"";"";""
"54";"2025-01-30 16:56:34";"Afternoon Workout";"3573";"Bench Press (Barbell)";"3";"79.37866475";"10";"";"";"";"";""
"54";"2025-01-30 16:56:34";"Afternoon Workout";"3573";"Bicep Curl (Dumbbell)";"1";"27.2155422";"10";"";"";"";"";""
"54";"2025-01-30 16:56:34";"Afternoon Workout";"3573";"Bicep Curl (Dumbbell)";"2";"31.751465900000003";"10";"";"";"";"";""
"54";"2025-01-30 16:56:34";"Afternoon Workout";"3573";"Bicep Curl (Dumbbell)";"3";"31.751465900000003";"10";"";"";"";"";""
"54";"2025-01-30 16:56:34";"Afternoon Workout";"3573";"Triceps Extension (Cable)";"1";"24.947580350000003";"10";"";"";"";"";""
"54";"2025-01-30 16:56:34";"Afternoon Workout";"3573";"Triceps Extension (Cable)";"2";"24.947580350000003";"10";"";"";"";"";""
"54";"2025-01-30 16:56:34";"Afternoon Workout";"3573";"Triceps Extension (Cable)";"3";"24.947580350000003";"10";"";"";"";"";""
"55";"2025-02-09 11:28:51";"Morning Workout";"1451";"Bench Press (Barbell)";"1";"61.23496995";"12";"";"";"";"";""
"55";"2025-02-09 11:28:51";"Morning Workout";"1451";"Bench Press (Barbell)";"2";"70.30681735";"10";"";"";"";"";""
"55";"2025-02-09 11:28:51";"Morning Workout";"1451";"Bench Press (Barbell)";"3";"70.30681735";"10";"";"";"";"";""
"55";"2025-02-09 11:28:51";"Morning Workout";"1451";"Squat (Dumbbell)";"1";"54.4310844";"12";"";"";"";"";""
"55";"2025-02-09 11:28:51";"Morning Workout";"1451";"Squat (Dumbbell)";"2";"58.9670081";"10";"";"";"";"";""
"55";"2025-02-09 11:28:51";"Morning Workout";"1451";"Squat (Dumbbell)";"3";"63.502931800000006";"10";"";"";"";"";""
"55";"2025-02-09 11:28:51";"Morning Workout";"1451";"Bicep Curl (Barbell)";"1";"27.2155422";"12";"";"";"";"";""
"55";"2025-02-09 11:28:51";"Morning Workout";"1451";"Bicep Curl (Barbell)";"2";"31.751465900000003";"12";"";"";"";"";""
"55";"2025-02-09 11:28:51";"Morning Workout";"1451";"Bicep Curl (Barbell)";"3";"31.751465900000003";"12";"";"";"";"";""
"55";"2025-02-09 11:28:51";"Morning Workout";"1451";"Lat Pulldown (Cable)";"1";"58.9670081";"12";"";"";"";"";""
"55";"2025-02-09 11:28:51";"Morning Workout";"1451";"Lat Pulldown (Cable)";"2";"52.163122550000004";"12";"";"";"";"";""
"55";"2025-02-09 11:28:51";"Morning Workout";"1451";"Lat Pulldown (Cable)";"3";"52.163122550000004";"12";"";"";"";"";""
"56";"2025-02-11 13:56:10";"Midday Workout";"1802";"Incline Chest Press (Machine)";"1";"40.8233133";"12";"";"";"";"";""
"56";"2025-02-11 13:56:10";"Midday Workout";"1802";"Incline Chest Press (Machine)";"2";"63.502931800000006";"12";"";"";"";"";""
"56";"2025-02-11 13:56:10";"Midday Workout";"1802";"Incline Chest Press (Machine)";"3";"63.502931800000006";"12";"";"";"";"";""
"56";"2025-02-11 13:56:10";"Midday Workout";"1802";"Bench Press (Dumbbell)";"1";"45.359237";"10";"";"";"";"";""
"56";"2025-02-11 13:56:10";"Midday Workout";"1802";"Bench Press (Dumbbell)";"2";"45.359237";"10";"";"";"";"";""
"56";"2025-02-11 13:56:10";"Midday Workout";"1802";"Bench Press (Dumbbell)";"3";"49.895160700000005";"10";"";"";"";"";""
"56";"2025-02-11 13:56:10";"Midday Workout";"1802";"Bent Over One Arm Row (Dumbbell)";"1";"24.947580350000003";"10";"";"";"";"";""
"56";"2025-02-11 13:56:10";"Midday Workout";"1802";"Bent Over One Arm Row (Dumbbell)";"2";"27.2155422";"10";"";"";"";"";""
"56";"2025-02-11 13:56:10";"Midday Workout";"1802";"Bent Over One Arm Row (Dumbbell)";"3";"27.2155422";"10";"";"";"";"";""
"56";"2025-02-11 13:56:10";"Midday Workout";"1802";"Triceps Pushdown (Cable - Straight Bar)";"1";"24.947580350000003";"12";"";"";"";"";""
"56";"2025-02-11 13:56:10";"Midday Workout";"1802";"Triceps Pushdown (Cable - Straight Bar)";"2";"27.2155422";"12";"";"";"";"";""
"56";"2025-02-11 13:56:10";"Midday Workout";"1802";"Triceps Pushdown (Cable - Straight Bar)";"3";"29.48350405";"12";"";"";"";"";""
"56";"2025-02-11 13:56:10";"Midday Workout";"1802";"Hanging Leg Raise";"1";"0.0";"10";"";"";"";"";""
"56";"2025-02-11 13:56:10";"Midday Workout";"1802";"Hanging Leg Raise";"2";"0.0";"10";"";"";"";"";""
"56";"2025-02-11 13:56:10";"Midday Workout";"1802";"Hanging Leg Raise";"3";"0.0";"10";"";"";"";"";""
"56";"2025-02-11 13:56:10";"Midday Workout";"1802";"Overhead Press (Dumbbell)";"1";"27.2155422";"12";"";"";"";"";""
"56";"2025-02-11 13:56:10";"Midday Workout";"1802";"Overhead Press (Dumbbell)";"2";"31.751465900000003";"12";"";"";"";"";""
"56";"2025-02-11 13:56:10";"Midday Workout";"1802";"Overhead Press (Dumbbell)";"3";"31.751465900000003";"10";"";"";"";"";""
"57";"2025-02-13 15:08:45";"Afternoon Workout";"1548";"Bench Press (Barbell)";"1";"61.23496995";"12";"";"";"";"";""
"57";"2025-02-13 15:08:45";"Afternoon Workout";"1548";"Bench Press (Barbell)";"2";"70.30681735";"12";"";"";"";"";""
"57";"2025-02-13 15:08:45";"Afternoon Workout";"1548";"Bench Press (Barbell)";"3";"70.30681735";"12";"";"";"";"";""
"57";"2025-02-13 15:08:45";"Afternoon Workout";"1548";"Lat Pulldown (Cable)";"1";"58.9670081";"10";"";"";"";"";""
"57";"2025-02-13 15:08:45";"Afternoon Workout";"1548";"Lat Pulldown (Cable)";"2";"58.9670081";"12";"";"";"";"";""
"57";"2025-02-13 15:08:45";"Afternoon Workout";"1548";"Lat Pulldown (Cable)";"3";"58.9670081";"12";"";"";"";"";""
"57";"2025-02-13 15:08:45";"Afternoon Workout";"1548";"Deadlift (Dumbbell)";"1";"36.287389600000004";"10";"";"";"";"";""
"57";"2025-02-13 15:08:45";"Afternoon Workout";"1548";"Deadlift (Dumbbell)";"2";"36.287389600000004";"10";"";"";"";"";""
"57";"2025-02-13 15:08:45";"Afternoon Workout";"1548";"Deadlift (Dumbbell)";"3";"36.287389600000004";"10";"";"";"";"";""
"57";"2025-02-13 15:08:45";"Afternoon Workout";"1548";"Chest Dip";"1";"86.1825503";"10";"";"";"";"";""
"57";"2025-02-13 15:08:45";"Afternoon Workout";"1548";"Chest Dip";"2";"86.1825503";"10";"";"";"";"";""
"57";"2025-02-13 15:08:45";"Afternoon Workout";"1548";"Chest Dip";"3";"86.1825503";"10";"";"";"";"";""
"57";"2025-02-13 15:08:45";"Afternoon Workout";"1548";"Triceps Extension (Cable)";"1";"24.947580350000003";"10";"";"";"";"";""
"57";"2025-02-13 15:08:45";"Afternoon Workout";"1548";"Triceps Extension (Cable)";"2";"22.6796185";"10";"";"";"";"";""
"57";"2025-02-13 15:08:45";"Afternoon Workout";"1548";"Triceps Extension (Cable)";"3";"22.6796185";"10";"";"";"";"";""
"57";"2025-02-13 15:08:45";"Afternoon Workout";"1548";"Back Raises";"1";"";"15";"";"";"";"";""
"57";"2025-02-13 15:08:45";"Afternoon Workout";"1548";"Back Raises";"2";"";"15";"";"";"";"";""
"57";"2025-02-13 15:08:45";"Afternoon Workout";"1548";"Back Raises";"3";"";"15";"";"";"";"";""
"58";"2025-02-14 17:58:52";"Afternoon Workout";"53099";"Shoulder Press (Machine)";"1";"40.8233133";"12";"";"";"";"";""
"58";"2025-02-14 17:58:52";"Afternoon Workout";"53099";"Shoulder Press (Machine)";"2";"63.502931800000006";"10";"";"";"";"";""
"58";"2025-02-14 17:58:52";"Afternoon Workout";"53099";"Shoulder Press (Machine)";"3";"63.502931800000006";"10";"";"";"";"";""
"58";"2025-02-14 17:58:52";"Afternoon Workout";"53099";"Hammer Curl (Dumbbell)";"1";"27.2155422";"10";"";"";"";"";""
"58";"2025-02-14 17:58:52";"Afternoon Workout";"53099";"Hammer Curl (Dumbbell)";"2";"27.2155422";"10";"";"";"";"";""
"58";"2025-02-14 17:58:52";"Afternoon Workout";"53099";"Hammer Curl (Dumbbell)";"3";"27.2155422";"10";"";"";"";"";""
"58";"2025-02-14 17:58:52";"Afternoon Workout";"53099";"Lat Pulldown (Cable)";"1";"58.9670081";"10";"";"";"";"";""
"58";"2025-02-14 17:58:52";"Afternoon Workout";"53099";"Lat Pulldown (Cable)";"2";"58.9670081";"10";"";"";"";"";""
"58";"2025-02-14 17:58:52";"Afternoon Workout";"53099";"Lat Pulldown (Cable)";"3";"58.9670081";"10";"";"";"";"";""
"59";"2025-02-16 14:19:20";"Afternoon Workout";"2135";"Front Squat (Barbell)";"1";"43.09127515";"10";"";"";"";"";""
