"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Midday Workout","22 Sep 2025, 06:15","22 Sep 2025, 06:40","","Bench Press (Barbell)",,"",3,"normal",185,5,,,
"Midday Workout","22 Sep 2025, 06:15","22 Sep 2025, 06:40","","Bench Press (Barbell)",,"",4,"normal",185,5,,,
"Midday Workout","22 Sep 2025, 06:15","22 Sep 2025, 06:40","","Bench Press (Barbell)",,"",5,"normal",195,4,,,
"Midday Workout","22 Sep 2025, 06:15","22 Sep 2025, 06:40","","Bench Press (Barbell)",,"",6,"normal",195,4,,,
"Midday Workout","22 Sep 2025, 06:15","22 Sep 2025, 06:40","","Bench Press (Barbell)",,"",7,"normal",200,2,,,
"Midday Workout","22 Sep 2025, 06:15","22 Sep 2025, 06:40","","Bench Press (Barbell)",,"",8,"normal",135,12,,,
"Midday Workout","22 Sep 2025, 06:15","22 Sep 2025, 06:40","","Bench Press Close Grip",,"",0,"normal",95,12,,,
"Midday Workout","22 Sep 2025, 06:15","22 Sep 2025, 06:40","","Bench Press Close Grip",,"",1,"normal",95,12,,,
"Midday Workout","22 Sep 2025, 06:15","22 Sep 2025, 06:40","","Bench Press Close Grip",,"",2,"normal",95,12,,,
"Midday Workout","22 Sep 2025, 06:15","22 Sep 2025, 06:40","","Bench Press Close Grip",,"",3,"normal",95,12,,,
"Midday Workout","22 Sep 2025, 06:15","22 Sep 2025, 06:40","","Upright Row (Barbell)",,"",0,"normal",70,8,,,
"Midday Workout","22 Sep 2025, 06:15","22 Sep 2025, 06:40","","Upright Row (Barbell)",,"",1,"normal",70,8,,,
"Midday Workout","22 Sep 2025, 06:15","22 Sep 2025, 06:40","","Upright Row (Barbell)",,"",2,"normal",70,8,,,
"Midday Workout","22 Sep 2025, 06:15","22 Sep 2025, 06:40","","Upright Row (Barbell)",,"",3,"normal",70,8,,,
"Afternoon Workout","19 Sep 2025, 07:17","19 Sep 2025, 07:38","","Dumbbell Clean",,"",0,"normal",80,10,,,
"Afternoon Workout","19 Sep 2025, 07:17","19 Sep 2025, 07:38","","Dumbbell Clean",,"",1,"normal",80,10,,,
"Afternoon Workout","19 Sep 2025, 07:17","19 Sep 2025, 07:38","","Dumbbell Clean",,"",2,"normal",80,10,,,
"Afternoon Workout","19 Sep 2025, 07:17","19 Sep 2025, 07:38","","Dumbbell Clean",,"",3,"normal",80,10,,,
"Afternoon Workout","19 Sep 2025, 07:17","19 Sep 2025, 07:38","","Dumbbell Row",,"",0,"normal",60,16,,,
"Afternoon Workout","19 Sep 2025, 07:17","19 Sep 2025, 07:38","","Dumbbell Row",,"",1,"normal",60,16,,,
"Afternoon Workout","19 Sep 2025, 07:17","19 Sep 2025, 07:38","","Dumbbell Row",,"",2,"normal",65,16,,,
"Afternoon Workout","19 Sep 2025, 07:17","19 Sep 2025, 07:38","","Dumbbell Row",,"",3,"normal",65,16,,,
"Afternoon Workout","19 Sep 2025, 07:17","19 Sep 2025, 07:38","","Bicep Curl (Dumbbell)",,"",0,"normal",80,16,,,
"Afternoon Workout","19 Sep 2025, 07:17","19 Sep 2025, 07:38","","Bicep Curl (Dumbbell)",,"",1,"normal",80,16,,,
"Afternoon Workout","19 Sep 2025, 07:17","19 Sep 2025, 07:38","","Bicep Curl (Dumbbell)",,"",2,"normal",80,16,,,
"Afternoon Workout","19 Sep 2025, 07:17","19 Sep 2025, 07:38","","Bicep Curl (Dumbbell)",,"",3,"normal",80,16,,,
"Afternoon Workout","18 Sep 2025, 10:16","18 Sep 2025, 10:30","","Incline Chest/ Shrug Combo",,"",0,"normal",110,20,,,
"Afternoon Workout","18 Sep 2025, 10:16","18 Sep 2025, 10:30","","Incline Chest/ Shrug Combo",,"",1,"normal",120,20,,,
"Afternoon Workout","18 Sep 2025, 10:16","18 Sep 2025, 10:30","","Incline Chest/ Shrug Combo",,"",2,"normal",120,20,,,
"Afternoon Workout","18 Sep 2025, 10:16","18 Sep 2025, 10:30","","Incline Chest/ Shrug Combo",,"",3,"normal",120,20,,,
"Afternoon Workout","18 Sep 2025, 10:16","18 Sep 2025, 10:30","","Chest Dip (Weighted)",,"",0,"normal",190,12,,,
"Afternoon Workout","18 Sep 2025, 10:16","18 Sep 2025, 10:30","","Chest Dip (Weighted)",,"",1,"normal",190,12,,,
"Afternoon Workout","18 Sep 2025, 10:16","18 Sep 2025, 10:30","","Chest Dip (Weighted)",,"",2,"normal",190,12,,,
"Afternoon Workout","18 Sep 2025, 10:16","18 Sep 2025, 10:30","","Chest Dip (Weighted)",,"",3,"normal",190,12,,,
"Afternoon Workout","15 Sep 2025, 09:46","15 Sep 2025, 10:10","","Iso-Lateral Row (Machine)",,"",0,"normal",154,10,,,
"Afternoon Workout","15 Sep 2025, 09:46","15 Sep 2025, 10:10","","Iso-Lateral Row (Machine)",,"",1,"normal",174,10,,,
"Afternoon Workout","15 Sep 2025, 09:46","15 Sep 2025, 10:10","","Iso-Lateral Row (Machine)",,"",2,"normal",174,10,,,
"Afternoon Workout","15 Sep 2025, 09:46","15 Sep 2025, 10:10","","Iso-Lateral Row (Machine)",,"",3,"normal",174,10,,,
"Afternoon Workout","15 Sep 2025, 09:46","15 Sep 2025, 10:10","","Squat (Dumbbell)",,"",0,"normal",130,8,,,
"Afternoon Workout","15 Sep 2025, 09:46","15 Sep 2025, 10:10","","Squat (Dumbbell)",,"",1,"normal",130,8,,,
"Afternoon Workout","15 Sep 2025, 09:46","15 Sep 2025, 10:10","","Squat (Dumbbell)",,"",2,"normal",130,8,,,
"Afternoon Workout","15 Sep 2025, 09:46","15 Sep 2025, 10:10","","Squat (Dumbbell)",,"",3,"normal",130,8,,,
"Afternoon Workout","15 Sep 2025, 09:46","15 Sep 2025, 10:10","","Bicep Curl (Barbell)",,"",0,"normal",60,8,,,
"Afternoon Workout","15 Sep 2025, 09:46","15 Sep 2025, 10:10","","Bicep Curl (Barbell)",,"",1,"normal",60,8,,,
"Afternoon Workout","15 Sep 2025, 09:46","15 Sep 2025, 10:10","","Bicep Curl (Barbell)",,"",2,"normal",70,8,,,
"Afternoon Workout","15 Sep 2025, 09:46","15 Sep 2025, 10:10","","Bicep Curl (Barbell)",,"",3,"normal",70,8,,,
"Evening Workout","14 Sep 2025, 11:00","14 Sep 2025, 11:27","","Bench Press (Barbell)",,"",0,"normal",135,10,,,
"Evening Workout","14 Sep 2025, 11:00","14 Sep 2025, 11:27","","Bench Press (Barbell)",,"",1,"normal",185,8,,,
"Evening Workout","14 Sep 2025, 11:00","14 Sep 2025, 11:27","","Bench Press (Barbell)",,"",2,"normal",185,8,,,
"Evening Workout","14 Sep 2025, 11:00","14 Sep 2025, 11:27","","Bench Press (Barbell)",,"",3,"normal",185,8,,,
"Evening Workout","14 Sep 2025, 11:00","14 Sep 2025, 11:27","","Bench Press (Barbell)",,"",4,"normal",195,4,,,
"Evening Workout","14 Sep 2025, 11:00","14 Sep 2025, 11:27","","Bench Press (Barbell)",,"",5,"normal",195,4,,,
"Evening Workout","14 Sep 2025, 11:00","14 Sep 2025, 11:27","","Bench Press (Barbell)",,"",6,"normal",195,4,,,
"Evening Workout","14 Sep 2025, 11:00","14 Sep 2025, 11:27","","Overhead Press (Dumbbell)",,"",0,"normal",70,10,,,
"Evening Workout","14 Sep 2025, 11:00","14 Sep 2025, 11:27","","Overhead Press (Dumbbell)",,"",1,"normal",70,10,,,
"Evening Workout","14 Sep 2025, 11:00","14 Sep 2025, 11:27","","Overhead Press (Dumbbell)",,"",2,"normal",70,10,,,
"Evening Workout","14 Sep 2025, 11:00","14 Sep 2025, 11:27","","Overhead Press (Dumbbell)",,"",3,"normal",70,10,,,
"Evening Workout","14 Sep 2025, 11:00","14 Sep 2025, 11:27","","Triceps Pushdown",,"",0,"normal",55,12,,,
"Evening Workout","14 Sep 2025, 11:00","14 Sep 2025, 11:27","","Triceps Pushdown",,"",1,"normal",60,12,,,
"Evening Workout","14 Sep 2025, 11:00","14 Sep 2025, 11:27","","Triceps Pushdown",,"",2,"normal",60,12,,,
"Evening Workout","14 Sep 2025, 11:00","14 Sep 2025, 11:27","","Triceps Pushdown",,"",3,"normal",65,12,,,
"Afternoon Workout","12 Sep 2025, 10:14","12 Sep 2025, 10:41","","Pull Up (Weighted)",,"",0,"normal",190,8,,,
"Afternoon Workout","12 Sep 2025, 10:14","12 Sep 2025, 10:41","","Pull Up (Weighted)",,"",1,"normal",190,8,,,
"Afternoon Workout","12 Sep 2025, 10:14","12 Sep 2025, 10:41","","Pull Up (Weighted)",,"",2,"normal",190,8,,,
"Afternoon Workout","12 Sep 2025, 10:14","12 Sep 2025, 10:41","","Pull Up (Weighted)",,"",3,"normal",190,8,,,
"Afternoon Workout","12 Sep 2025, 10:14","12 Sep 2025, 10:41","","Chest Dip (Weighted)",,"",0,"normal",190,10,,,
"Afternoon Workout","12 Sep 2025, 10:14","12 Sep 2025, 10:41","","Chest Dip (Weighted)",,"",1,"normal",190,10,,,
"Afternoon Workout","12 Sep 2025, 10:14","12 Sep 2025, 10:41","","Chest Dip (Weighted)",,"",2,"normal",190,10,,,
"Afternoon Workout","12 Sep 2025, 10:14","12 Sep 2025, 10:41","","Chest Dip (Weighted)",,"",3,"normal",190,10,,,
"Afternoon Workout","12 Sep 2025, 10:14","12 Sep 2025, 10:41","","Single Leg RDLs",,"",0,"normal",30,16,,,
"Afternoon Workout","12 Sep 2025, 10:14","12 Sep 2025, 10:41","","Single Leg RDLs",,"",1,"normal",30,16,,,
"Afternoon Workout","12 Sep 2025, 10:14","12 Sep 2025, 10:41","","Single Leg RDLs",,"",2,"normal",30,16,,,
"Afternoon Workout","12 Sep 2025, 10:14","12 Sep 2025, 10:41","","Single Leg RDLs",,"",3,"normal",30,16,,,
"Afternoon Workout","12 Sep 2025, 10:14","12 Sep 2025, 10:41","","Bicep Curl (Barbell)",,"",0,"normal",60,15,,,
"Afternoon Workout","12 Sep 2025, 10:14","12 Sep 2025, 10:41","","Bicep Curl (Barbell)",,"",1,"normal",60,15,,,
"Afternoon Workout","12 Sep 2025, 10:14","12 Sep 2025, 10:41","","Bicep Curl (Barbell)",,"",2,"normal",60,15,,,
"Afternoon Workout","12 Sep 2025, 10:14","12 Sep 2025, 10:41","","Deadlift/Clean/Upright Row",,"",0,"normal",95,15,,,
"Afternoon Workout","12 Sep 2025, 10:14","12 Sep 2025, 10:41","","Deadlift/Clean/Upright Row",,"",1,"normal",95,15,,,
"Afternoon Workout","12 Sep 2025, 10:14","12 Sep 2025, 10:41","","Deadlift/Clean/Upright Row",,"",2,"normal",95,15,,,
"Afternoon Workout","10 Sep 2025, 09:58","10 Sep 2025, 10:23","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",194,8,,,
"Afternoon Workout","10 Sep 2025, 09:58","10 Sep 2025, 10:23","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",194,8,,,
"Afternoon Workout","10 Sep 2025, 09:58","10 Sep 2025, 10:23","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",214,8,,,
"Afternoon Workout","10 Sep 2025, 09:58","10 Sep 2025, 10:23","","Iso-Lateral Chest Press (Machine)",,"",3,"normal",244,8,,,
"Afternoon Workout","10 Sep 2025, 09:58","10 Sep 2025, 10:23","","Iso-Lateral Row (Machine)",,"",0,"normal",154,8,,,
"Afternoon Workout","10 Sep 2025, 09:58","10 Sep 2025, 10:23","","Iso-Lateral Row (Machine)",,"",1,"normal",154,8,,,
"Afternoon Workout","10 Sep 2025, 09:58","10 Sep 2025, 10:23","","Iso-Lateral Row (Machine)",,"",2,"normal",154,16,,,
"Afternoon Workout","10 Sep 2025, 09:58","10 Sep 2025, 10:23","","Lying Leg Curl (Machine)",,"",0,"normal",70,12,,,
"Afternoon Workout","10 Sep 2025, 09:58","10 Sep 2025, 10:23","","Lying Leg Curl (Machine)",,"",1,"normal",70,12,,,
"Afternoon Workout","10 Sep 2025, 09:58","10 Sep 2025, 10:23","","Lying Leg Curl (Machine)",,"",2,"normal",70,12,,,
"Afternoon Workout","10 Sep 2025, 09:58","10 Sep 2025, 10:23","","Lying Leg Curl (Machine)",,"",3,"normal",70,12,,,
"Afternoon Workout","10 Sep 2025, 09:58","10 Sep 2025, 10:23","","Pull Up (Weighted)",,"",0,"normal",190,10,,,
"Afternoon Workout","10 Sep 2025, 09:58","10 Sep 2025, 10:23","","Pull Up (Weighted)",,"",1,"normal",190,8,,,
"Afternoon Workout","10 Sep 2025, 09:58","10 Sep 2025, 10:23","","Pull Up (Weighted)",,"",2,"normal",190,8,,,
"Midday Workout","8 Sep 2025, 06:20","8 Sep 2025, 06:33","","Incline Chest Press (Machine)",,"",0,"normal",150,8,,,
"Midday Workout","8 Sep 2025, 06:20","8 Sep 2025, 06:33","","Incline Chest Press (Machine)",,"",1,"normal",155,8,,,
"Midday Workout","8 Sep 2025, 06:20","8 Sep 2025, 06:33","","Incline Chest Press (Machine)",,"",2,"normal",155,8,,,
"Midday Workout","8 Sep 2025, 06:20","8 Sep 2025, 06:33","","Incline Chest Press (Machine)",,"",3,"normal",155,8,,,
"Midday Workout","8 Sep 2025, 06:20","8 Sep 2025, 06:33","","Lateral Raise (Machine)",,"",0,"normal",50,10,,,
"Midday Workout","8 Sep 2025, 06:20","8 Sep 2025, 06:33","","Lateral Raise (Machine)",,"",1,"normal",50,10,,,
"Midday Workout","8 Sep 2025, 06:20","8 Sep 2025, 06:33","","Lateral Raise (Machine)",,"",2,"normal",50,10,,,
"Midday Workout","8 Sep 2025, 06:20","8 Sep 2025, 06:33","","Lateral Raise (Machine)",,"",3,"normal",50,10,,,
"Midday Workout","8 Sep 2025, 06:20","8 Sep 2025, 06:33","","Triceps Pushdown Rope",,"",0,"normal",43,12,,,
"Midday Workout","8 Sep 2025, 06:20","8 Sep 2025, 06:33","","Triceps Pushdown Rope",,"",1,"normal",47,12,,,
"Midday Workout","8 Sep 2025, 06:20","8 Sep 2025, 06:33","","Triceps Pushdown Rope",,"",2,"normal",47,12,,,
"Midday Workout","8 Sep 2025, 06:20","8 Sep 2025, 06:33","","Triceps Pushdown Rope",,"",3,"normal",47,12,,,
"Afternoon Workout","6 Sep 2025, 10:11","6 Sep 2025, 11:20","","Squat (Barbell)",,"",0,"normal",85,8,,,
"Afternoon Workout","6 Sep 2025, 10:11","6 Sep 2025, 11:20","","Hex Squat",,"",0,"normal",155,8,,,
"Afternoon Workout","6 Sep 2025, 10:11","6 Sep 2025, 11:20","","Hex Squat",,"",1,"normal",155,8,,,
"Afternoon Workout","6 Sep 2025, 10:11","6 Sep 2025, 11:20","","Hex Squat",,"",2,"normal",155,8,,,
"Afternoon Workout","6 Sep 2025, 10:11","6 Sep 2025, 11:20","","Hex Squat",,"",3,"normal",205,8,,,
"Afternoon Workout","6 Sep 2025, 10:11","6 Sep 2025, 11:20","","Upright Row (Barbell)",,"",0,"normal",65,8,,,
"Afternoon Workout","6 Sep 2025, 10:11","6 Sep 2025, 11:20","","Upright Row (Barbell)",,"",1,"normal",95,8,,,
"Afternoon Workout","6 Sep 2025, 10:11","6 Sep 2025, 11:20","","Upright Row (Barbell)",,"",2,"normal",95,8,,,
"Afternoon Workout","6 Sep 2025, 10:11","6 Sep 2025, 11:20","","Upright Row (Barbell)",,"",3,"normal",95,8,,,
"Afternoon Workout","6 Sep 2025, 10:11","6 Sep 2025, 11:20","","Bicep Curl (Barbell)",,"",0,"normal",65,8,,,
"Afternoon Workout","6 Sep 2025, 10:11","6 Sep 2025, 11:20","","Bicep Curl (Barbell)",,"",1,"normal",65,8,,,
"Afternoon Workout","6 Sep 2025, 10:11","6 Sep 2025, 11:20","","Bicep Curl (Barbell)",,"",2,"normal",65,8,,,
"Afternoon Workout","6 Sep 2025, 10:11","6 Sep 2025, 11:20","","Pull Up (Weighted)",,"",0,"normal",190,5,,,
"Afternoon Workout","6 Sep 2025, 10:11","6 Sep 2025, 11:20","","Pull Up (Weighted)",,"",1,"normal",190,5,,,
"Afternoon Workout","6 Sep 2025, 10:11","6 Sep 2025, 11:20","","Pull Up (Weighted)",,"",2,"normal",190,5,,,
"Midday Workout","5 Sep 2025, 06:34","5 Sep 2025, 06:51","","Bench / Shrug",,"",0,"normal",120,20,,,
"Midday Workout","5 Sep 2025, 06:34","5 Sep 2025, 06:51","","Bench / Shrug",,"",1,"normal",130,20,,,
"Midday Workout","5 Sep 2025, 06:34","5 Sep 2025, 06:51","","Bench / Shrug",,"",2,"normal",130,20,,,
"Midday Workout","5 Sep 2025, 06:34","5 Sep 2025, 06:51","","Bench / Shrug",,"",3,"normal",130,20,,,
"Midday Workout","5 Sep 2025, 06:34","5 Sep 2025, 06:51","","Chest Dip (Weighted)",,"",0,"normal",190,15,,,
"Midday Workout","5 Sep 2025, 06:34","5 Sep 2025, 06:51","","Chest Dip (Weighted)",,"",1,"normal",190,15,,,
"Midday Workout","5 Sep 2025, 06:34","5 Sep 2025, 06:51","","Chest Dip (Weighted)",,"",2,"normal",190,15,,,
"Afternoon Workout","4 Sep 2025, 10:28","4 Sep 2025, 10:51","","Deadlift/Clean/Upright Row",,"",0,"normal",95,15,,,
"Afternoon Workout","4 Sep 2025, 10:28","4 Sep 2025, 10:51","","Deadlift/Clean/Upright Row",,"",1,"normal",95,18,,,
"Afternoon Workout","4 Sep 2025, 10:28","4 Sep 2025, 10:51","","Deadlift/Clean/Upright Row",,"",2,"normal",95,18,,,
"Afternoon Workout","4 Sep 2025, 10:28","4 Sep 2025, 10:51","","Deadlift/Clean/Upright Row",,"",3,"normal",95,18,,,
"Afternoon Workout","4 Sep 2025, 10:28","4 Sep 2025, 10:51","","Dumbbell Row",,"",0,"normal",60,16,,,
"Afternoon Workout","4 Sep 2025, 10:28","4 Sep 2025, 10:51","","Dumbbell Row",,"",1,"normal",60,16,,,
"Afternoon Workout","4 Sep 2025, 10:28","4 Sep 2025, 10:51","","Dumbbell Row",,"",2,"normal",60,16,,,
"Afternoon Workout","4 Sep 2025, 10:28","4 Sep 2025, 10:51","","Dumbbell Row",,"",3,"normal",60,16,,,
"Afternoon Workout","4 Sep 2025, 10:28","4 Sep 2025, 10:51","","Bicep Curl (Dumbbell)",,"",0,"normal",70,15,,,
"Afternoon Workout","4 Sep 2025, 10:28","4 Sep 2025, 10:51","","Bicep Curl (Dumbbell)",,"",1,"normal",70,15,,,
"Afternoon Workout","4 Sep 2025, 10:28","4 Sep 2025, 10:51","","Bicep Curl (Dumbbell)",,"",2,"normal",70,15,,,
"Afternoon Workout","4 Sep 2025, 10:28","4 Sep 2025, 10:51","","Bicep Curl (Dumbbell)",,"",3,"normal",70,15,,,
"Midday Workout","3 Sep 2025, 06:50","3 Sep 2025, 07:09","","Decline Bench Press (Smith Machine)",,"",0,"normal",192,8,,,
"Midday Workout","3 Sep 2025, 06:50","3 Sep 2025, 07:09","","Decline Bench Press (Smith Machine)",,"",1,"normal",242,8,,,
"Midday Workout","3 Sep 2025, 06:50","3 Sep 2025, 07:09","","Decline Bench Press (Smith Machine)",,"",2,"normal",242,8,,,
"Midday Workout","3 Sep 2025, 06:50","3 Sep 2025, 07:09","","Decline Bench Press (Smith Machine)",,"",3,"normal",242,8,,,
"Midday Workout","3 Sep 2025, 06:50","3 Sep 2025, 07:09","","Upright Row (Barbell)",,"",0,"normal",70,8,,,
"Midday Workout","3 Sep 2025, 06:50","3 Sep 2025, 07:09","","Upright Row (Barbell)",,"",1,"normal",70,8,,,
"Midday Workout","3 Sep 2025, 06:50","3 Sep 2025, 07:09","","Upright Row (Barbell)",,"",2,"normal",70,8,,,
"Midday Workout","3 Sep 2025, 06:50","3 Sep 2025, 07:09","","Upright Row (Barbell)",,"",3,"normal",70,8,,,
"Midday Workout","3 Sep 2025, 06:50","3 Sep 2025, 07:09","","Bench Press Close Grip",,"",0,"normal",95,10,,,
"Midday Workout","3 Sep 2025, 06:50","3 Sep 2025, 07:09","","Bench Press Close Grip",,"",1,"normal",95,10,,,
"Midday Workout","3 Sep 2025, 06:50","3 Sep 2025, 07:09","","Bench Press Close Grip",,"",2,"normal",95,10,,,
"Midday Workout","3 Sep 2025, 06:50","3 Sep 2025, 07:09","","Bench Press Close Grip",,"",3,"normal",95,10,,,
"Afternoon Workout","2 Sep 2025, 07:07","2 Sep 2025, 07:30","","Squat (Dumbbell)",,"",0,"normal",130,8,,,
"Afternoon Workout","2 Sep 2025, 07:07","2 Sep 2025, 07:30","","Squat (Dumbbell)",,"",1,"normal",140,8,,,
"Afternoon Workout","2 Sep 2025, 07:07","2 Sep 2025, 07:30","","Squat (Dumbbell)",,"",2,"normal",140,8,,,
"Afternoon Workout","2 Sep 2025, 07:07","2 Sep 2025, 07:30","","Squat (Dumbbell)",,"",3,"normal",140,8,,,
"Afternoon Workout","2 Sep 2025, 07:07","2 Sep 2025, 07:30","","Iso-Lateral Row (Machine)",,"",0,"normal",154,8,,,
"Afternoon Workout","2 Sep 2025, 07:07","2 Sep 2025, 07:30","","Iso-Lateral Row (Machine)",,"",1,"normal",154,8,,,
"Afternoon Workout","2 Sep 2025, 07:07","2 Sep 2025, 07:30","","Iso-Lateral Row (Machine)",,"",2,"normal",154,8,,,
"Afternoon Workout","2 Sep 2025, 07:07","2 Sep 2025, 07:30","","Iso-Lateral Row (Machine)",,"",3,"normal",154,8,,,
"Afternoon Workout","2 Sep 2025, 07:07","2 Sep 2025, 07:30","","Bicep Curl (Barbell)",,"",0,"normal",70,8,,,
"Afternoon Workout","2 Sep 2025, 07:07","2 Sep 2025, 07:30","","Bicep Curl (Barbell)",,"",1,"normal",70,8,,,
"Afternoon Workout","2 Sep 2025, 07:07","2 Sep 2025, 07:30","","Bicep Curl (Barbell)",,"",2,"normal",70,8,,,
"Afternoon Workout","2 Sep 2025, 07:07","2 Sep 2025, 07:30","","Bicep Curl (Barbell)",,"",3,"normal",70,8,,,
"Morning Workout","31 Aug 2025, 04:37","31 Aug 2025, 05:10","","Bench Press (Barbell)",,"",0,"normal",135,10,,,
"Morning Workout","31 Aug 2025, 04:37","31 Aug 2025, 05:10","","Bench Press (Barbell)",,"",1,"normal",185,8,,,
"Morning Workout","31 Aug 2025, 04:37","31 Aug 2025, 05:10","","Bench Press (Barbell)",,"",2,"normal",185,8,,,
"Morning Workout","31 Aug 2025, 04:37","31 Aug 2025, 05:10","","Bench Press (Barbell)",,"",3,"normal",195,5,,,
"Morning Workout","31 Aug 2025, 04:37","31 Aug 2025, 05:10","","Bench Press (Barbell)",,"",4,"normal",195,3,,,
"Morning Workout","31 Aug 2025, 04:37","31 Aug 2025, 05:10","","Bench Press (Barbell)",,"",5,"normal",200,4,,,
"Morning Workout","31 Aug 2025, 04:37","31 Aug 2025, 05:10","","Bench Press (Barbell)",,"",6,"normal",200,4,,,
"Morning Workout","31 Aug 2025, 04:37","31 Aug 2025, 05:10","","Lateral Raise (Dumbbell)",,"",0,"normal",30,16,,,
"Morning Workout","31 Aug 2025, 04:37","31 Aug 2025, 05:10","","Lateral Raise (Dumbbell)",,"",1,"normal",30,16,,,
"Morning Workout","31 Aug 2025, 04:37","31 Aug 2025, 05:10","","Lateral Raise (Dumbbell)",,"",2,"normal",30,16,,,
"Morning Workout","31 Aug 2025, 04:37","31 Aug 2025, 05:10","","Tricep V",,"",0,"normal",58,12,,,
"Morning Workout","31 Aug 2025, 04:37","31 Aug 2025, 05:10","","Tricep V",,"",1,"normal",62,12,,,
"Morning Workout","31 Aug 2025, 04:37","31 Aug 2025, 05:10","","Tricep V",,"",2,"normal",66,12,,,
"Midday Workout","27 Aug 2025, 06:13","27 Aug 2025, 06:38","","Deadlift/Row/Reverse lunge/Press/Squat",,"",0,"normal",95,25,,,
"Midday Workout","27 Aug 2025, 06:13","27 Aug 2025, 06:38","","Deadlift/Row/Reverse lunge/Press/Squat",,"",1,"normal",95,25,,,
"Midday Workout","27 Aug 2025, 06:13","27 Aug 2025, 06:38","","Deadlift/Row/Reverse lunge/Press/Squat",,"",2,"normal",95,25,,,
"Midday Workout","27 Aug 2025, 06:13","27 Aug 2025, 06:38","","Deadlift/Row/Reverse lunge/Press/Squat",,"",3,"normal",95,25,,,
"Midday Workout","27 Aug 2025, 06:13","27 Aug 2025, 06:38","","Deadlift/Row/Reverse lunge/Press/Squat",,"",4,"normal",95,25,,,
"Midday Workout","27 Aug 2025, 06:13","27 Aug 2025, 06:38","","Clean",,"",0,"normal",95,8,,,
"Midday Workout","27 Aug 2025, 06:13","27 Aug 2025, 06:38","","Clean",,"",1,"normal",95,8,,,
"Midday Workout","27 Aug 2025, 06:13","27 Aug 2025, 06:38","","Clean",,"",2,"normal",95,7,,,
"Midday Workout","27 Aug 2025, 06:13","27 Aug 2025, 06:38","","Clean",,"",3,"normal",95,4,,,
"Midday Workout","27 Aug 2025, 06:13","27 Aug 2025, 06:38","","Clean",,"",4,"normal",95,5,,,
"Midday Workout","27 Aug 2025, 06:13","27 Aug 2025, 06:38","","Upright Row (Barbell)",,"Underhand ",0,"normal",95,8,,,
"Midday Workout","27 Aug 2025, 06:13","27 Aug 2025, 06:38","","Upright Row (Barbell)",,"Underhand ",1,"normal",95,8,,,
"Midday Workout","27 Aug 2025, 06:13","27 Aug 2025, 06:38","","Upright Row (Barbell)",,"Underhand ",2,"normal",95,8,,,
"Midday Workout","27 Aug 2025, 06:13","27 Aug 2025, 06:38","","Upright Row (Barbell)",,"Underhand ",3,"normal",95,8,,,
"Midday Workout","26 Aug 2025, 06:11","26 Aug 2025, 06:35","","Bench Press (Barbell)",,"",0,"normal",135,8,,,
"Midday Workout","26 Aug 2025, 06:11","26 Aug 2025, 06:35","","Bench Press (Barbell)",,"",1,"normal",155,8,,,
"Midday Workout","26 Aug 2025, 06:11","26 Aug 2025, 06:35","","Bench Press (Barbell)",,"",2,"normal",185,8,,,
"Midday Workout","26 Aug 2025, 06:11","26 Aug 2025, 06:35","","Bench Press (Barbell)",,"",3,"normal",195,4,,,
"Midday Workout","26 Aug 2025, 06:11","26 Aug 2025, 06:35","","Bench Press (Barbell)",,"",4,"normal",195,4,,,
"Midday Workout","26 Aug 2025, 06:11","26 Aug 2025, 06:35","","Bench Press (Barbell)",,"",5,"normal",195,4,,,
"Midday Workout","26 Aug 2025, 06:11","26 Aug 2025, 06:35","","Bench Press (Barbell)",,"",6,"normal",195,4,,,
"Midday Workout","26 Aug 2025, 06:11","26 Aug 2025, 06:35","","Overhead Press (Dumbbell)",,"",0,"normal",70,10,,,
"Midday Workout","26 Aug 2025, 06:11","26 Aug 2025, 06:35","","Overhead Press (Dumbbell)",,"",1,"normal",70,10,,,
"Midday Workout","26 Aug 2025, 06:11","26 Aug 2025, 06:35","","Overhead Press (Dumbbell)",,"",2,"normal",70,10,,,
"Midday Workout","26 Aug 2025, 06:11","26 Aug 2025, 06:35","","Overhead Press (Dumbbell)",,"",3,"normal",70,10,,,
"Midday Workout","26 Aug 2025, 06:11","26 Aug 2025, 06:35","","Triceps Pushdown",,"",0,"normal",55,10,,,
"Midday Workout","26 Aug 2025, 06:11","26 Aug 2025, 06:35","","Triceps Pushdown",,"",1,"normal",58,10,,,
"Midday Workout","26 Aug 2025, 06:11","26 Aug 2025, 06:35","","Triceps Pushdown",,"",2,"normal",62,10,,,
"Midday Workout","26 Aug 2025, 06:11","26 Aug 2025, 06:35","","Triceps Pushdown",,"",3,"normal",66,10,,,
"Afternoon Workout","21 Aug 2025, 09:31","21 Aug 2025, 09:50","","Lying Leg Curl (Machine)",,"",0,"normal",70,8,,,
"Afternoon Workout","21 Aug 2025, 09:31","21 Aug 2025, 09:50","","Lying Leg Curl (Machine)",,"",1,"normal",70,8,,,
